MotionWatch8 Data Export
Subject ID: anonymized-example-01
Raw data:,,
Date,Time,Activity
2017-07-07,23:31:00,0
2017-07-07,23:31:30,0
2017-07-07,23:32:00,6
2017-07-07,23:32:30,302
2017-07-07,23:33:00,359
2017-07-07,23:33:30,308
2017-07-07,23:34:00,345
2017-07-07,23:34:30,181
2017-07-07,23:35:00,304
2017-07-07,23:35:30,505
2017-07-07,23:36:00,304
2017-07-07,23:36:30,529
2017-07-07,23:37:00,169
2017-07-07,23:37:30,242
2017-07-07,23:38:00,142
2017-07-07,23:38:30,291
2017-07-07,23:39:00,45
2017-07-07,23:39:30,48
2017-07-07,23:40:00,172
2017-07-07,23:40:30,364
2017-07-07,23:41:00,505
2017-07-07,23:41:30,231
2017-07-07,23:42:00,321
2017-07-07,23:42:30,144
2017-07-07,23:43:00,126
2017-07-07,23:43:30,0
2017-07-07,23:44:00,0
2017-07-07,23:44:30,0
2017-07-07,23:45:00,15
2017-07-07,23:45:30,21
2017-07-07,23:46:00,117
2017-07-07,23:46:30,884
2017-07-07,23:47:00,358
2017-07-07,23:47:30,816
2017-07-07,23:48:00,490
2017-07-07,23:48:30,412
2017-07-07,23:49:00,97
2017-07-07,23:49:30,0
2017-07-07,23:50:00,0
2017-07-07,23:50:30,0
2017-07-07,23:51:00,0
2017-07-07,23:51:30,0
2017-07-07,23:52:00,30
2017-07-07,23:52:30,14
2017-07-07,23:53:00,0
2017-07-07,23:53:30,0
2017-07-07,23:54:00,0
2017-07-07,23:54:30,0
2017-07-07,23:55:00,0
2017-07-07,23:55:30,0
2017-07-07,23:56:00,0
2017-07-07,23:56:30,0
2017-07-07,23:57:00,0
2017-07-07,23:57:30,9
2017-07-07,23:58:00,0
2017-07-07,23:58:30,0
2017-07-07,23:59:00,0
2017-07-07,23:59:30,0
2017-07-08,00:00:00,0
2017-07-08,00:00:30,0
2017-07-08,00:01:00,0
2017-07-08,00:01:30,0
2017-07-08,00:02:00,0
2017-07-08,00:02:30,0
2017-07-08,00:03:00,0
2017-07-08,00:03:30,0
2017-07-08,00:04:00,0
2017-07-08,00:04:30,49
2017-07-08,00:05:00,0
2017-07-08,00:05:30,0
2017-07-08,00:06:00,8
2017-07-08,00:06:30,5
2017-07-08,00:07:00,0
2017-07-08,00:07:30,0
2017-07-08,00:08:00,0
2017-07-08,00:08:30,0
2017-07-08,00:09:00,0
2017-07-08,00:09:30,0
2017-07-08,00:10:00,388
2017-07-08,00:10:30,38
2017-07-08,00:11:00,0
2017-07-08,00:11:30,0
2017-07-08,00:12:00,0
2017-07-08,00:12:30,0
2017-07-08,00:13:00,0
2017-07-08,00:13:30,0
2017-07-08,00:14:00,0
2017-07-08,00:14:30,0
2017-07-08,00:15:00,0
2017-07-08,00:15:30,0
2017-07-08,00:16:00,0
2017-07-08,00:16:30,0
2017-07-08,00:17:00,314
2017-07-08,00:17:30,0
2017-07-08,00:18:00,0
2017-07-08,00:18:30,0
2017-07-08,00:19:00,0
2017-07-08,00:19:30,0
2017-07-08,00:20:00,67
2017-07-08,00:20:30,0
2017-07-08,00:21:00,0
2017-07-08,00:21:30,0
2017-07-08,00:22:00,0
2017-07-08,00:22:30,7
2017-07-08,00:23:00,0
2017-07-08,00:23:30,0
2017-07-08,00:24:00,0
2017-07-08,00:24:30,0
2017-07-08,00:25:00,0
2017-07-08,00:25:30,0
2017-07-08,00:26:00,0
2017-07-08,00:26:30,0
2017-07-08,00:27:00,0
2017-07-08,00:27:30,0
2017-07-08,00:28:00,0
2017-07-08,00:28:30,0
2017-07-08,00:29:00,0
2017-07-08,00:29:30,0
2017-07-08,00:30:00,0
2017-07-08,00:30:30,0
2017-07-08,00:31:00,0
2017-07-08,00:31:30,0
2017-07-08,00:32:00,0
2017-07-08,00:32:30,0
2017-07-08,00:33:00,0
2017-07-08,00:33:30,0
2017-07-08,00:34:00,0
2017-07-08,00:34:30,0
2017-07-08,00:35:00,0
2017-07-08,00:35:30,0
2017-07-08,00:36:00,0
2017-07-08,00:36:30,0
2017-07-08,00:37:00,0
2017-07-08,00:37:30,0
2017-07-08,00:38:00,0
2017-07-08,00:38:30,0
2017-07-08,00:39:00,0
2017-07-08,00:39:30,0
2017-07-08,00:40:00,0
2017-07-08,00:40:30,0
2017-07-08,00:41:00,0
2017-07-08,00:41:30,0
2017-07-08,00:42:00,0
2017-07-08,00:42:30,0
2017-07-08,00:43:00,0
2017-07-08,00:43:30,0
2017-07-08,00:44:00,0
2017-07-08,00:44:30,0
2017-07-08,00:45:00,0
2017-07-08,00:45:30,0
2017-07-08,00:46:00,0
2017-07-08,00:46:30,0
2017-07-08,00:47:00,0
2017-07-08,00:47:30,0
2017-07-08,00:48:00,0
2017-07-08,00:48:30,0
2017-07-08,00:49:00,0
2017-07-08,00:49:30,0
2017-07-08,00:50:00,0
2017-07-08,00:50:30,0
2017-07-08,00:51:00,0
2017-07-08,00:51:30,0
2017-07-08,00:52:00,0
2017-07-08,00:52:30,0
2017-07-08,00:53:00,0
2017-07-08,00:53:30,0
2017-07-08,00:54:00,0
2017-07-08,00:54:30,0
2017-07-08,00:55:00,0
2017-07-08,00:55:30,0
2017-07-08,00:56:00,0
2017-07-08,00:56:30,0
2017-07-08,00:57:00,0
2017-07-08,00:57:30,0
2017-07-08,00:58:00,0
2017-07-08,00:58:30,0
2017-07-08,00:59:00,0
2017-07-08,00:59:30,0
2017-07-08,01:00:00,0
2017-07-08,01:00:30,0
2017-07-08,01:01:00,0
2017-07-08,01:01:30,0
2017-07-08,01:02:00,0
2017-07-08,01:02:30,0
2017-07-08,01:03:00,0
2017-07-08,01:03:30,0
2017-07-08,01:04:00,0
2017-07-08,01:04:30,0
2017-07-08,01:05:00,0
2017-07-08,01:05:30,0
2017-07-08,01:06:00,0
2017-07-08,01:06:30,0
2017-07-08,01:07:00,0
2017-07-08,01:07:30,0
2017-07-08,01:08:00,0
2017-07-08,01:08:30,0
2017-07-08,01:09:00,140
2017-07-08,01:09:30,0
2017-07-08,01:10:00,0
2017-07-08,01:10:30,0
2017-07-08,01:11:00,0
2017-07-08,01:11:30,0
2017-07-08,01:12:00,0
2017-07-08,01:12:30,0
2017-07-08,01:13:00,0
2017-07-08,01:13:30,0
2017-07-08,01:14:00,0
2017-07-08,01:14:30,0
2017-07-08,01:15:00,0
2017-07-08,01:15:30,0
2017-07-08,01:16:00,0
2017-07-08,01:16:30,0
2017-07-08,01:17:00,0
2017-07-08,01:17:30,0
2017-07-08,01:18:00,0
2017-07-08,01:18:30,0
2017-07-08,01:19:00,0
2017-07-08,01:19:30,0
2017-07-08,01:20:00,0
2017-07-08,01:20:30,10
2017-07-08,01:21:00,14
2017-07-08,01:21:30,20
2017-07-08,01:22:00,0
2017-07-08,01:22:30,0
2017-07-08,01:23:00,0
2017-07-08,01:23:30,0
2017-07-08,01:24:00,0
2017-07-08,01:24:30,0
2017-07-08,01:25:00,0
2017-07-08,01:25:30,0
2017-07-08,01:26:00,0
2017-07-08,01:26:30,0
2017-07-08,01:27:00,0
2017-07-08,01:27:30,0
2017-07-08,01:28:00,0
2017-07-08,01:28:30,0
2017-07-08,01:29:00,0
2017-07-08,01:29:30,0
2017-07-08,01:30:00,0
2017-07-08,01:30:30,0
2017-07-08,01:31:00,0
2017-07-08,01:31:30,0
2017-07-08,01:32:00,0
2017-07-08,01:32:30,0
2017-07-08,01:33:00,0
2017-07-08,01:33:30,0
2017-07-08,01:34:00,0
2017-07-08,01:34:30,0
2017-07-08,01:35:00,0
2017-07-08,01:35:30,106
2017-07-08,01:36:00,0
2017-07-08,01:36:30,41
2017-07-08,01:37:00,0
2017-07-08,01:37:30,7
2017-07-08,01:38:00,68
2017-07-08,01:38:30,4
2017-07-08,01:39:00,6
2017-07-08,01:39:30,27
2017-07-08,01:40:00,0
2017-07-08,01:40:30,5
2017-07-08,01:41:00,0
2017-07-08,01:41:30,0
2017-07-08,01:42:00,0
2017-07-08,01:42:30,0
2017-07-08,01:43:00,0
2017-07-08,01:43:30,0
2017-07-08,01:44:00,0
2017-07-08,01:44:30,0
2017-07-08,01:45:00,0
2017-07-08,01:45:30,0
2017-07-08,01:46:00,0
2017-07-08,01:46:30,0
2017-07-08,01:47:00,0
2017-07-08,01:47:30,0
2017-07-08,01:48:00,0
2017-07-08,01:48:30,0
2017-07-08,01:49:00,0
2017-07-08,01:49:30,0
2017-07-08,01:50:00,0
2017-07-08,01:50:30,0
2017-07-08,01:51:00,0
2017-07-08,01:51:30,0
2017-07-08,01:52:00,0
2017-07-08,01:52:30,0
2017-07-08,01:53:00,0
2017-07-08,01:53:30,0
2017-07-08,01:54:00,0
2017-07-08,01:54:30,0
2017-07-08,01:55:00,0
2017-07-08,01:55:30,0
2017-07-08,01:56:00,0
2017-07-08,01:56:30,0
2017-07-08,01:57:00,0
2017-07-08,01:57:30,142
2017-07-08,01:58:00,51
2017-07-08,01:58:30,0
2017-07-08,01:59:00,76
2017-07-08,01:59:30,173
2017-07-08,02:00:00,0
2017-07-08,02:00:30,0
2017-07-08,02:01:00,0
2017-07-08,02:01:30,0
2017-07-08,02:02:00,0
2017-07-08,02:02:30,0
2017-07-08,02:03:00,0
2017-07-08,02:03:30,0
2017-07-08,02:04:00,0
2017-07-08,02:04:30,0
2017-07-08,02:05:00,0
2017-07-08,02:05:30,0
2017-07-08,02:06:00,0
2017-07-08,02:06:30,0
2017-07-08,02:07:00,0
2017-07-08,02:07:30,0
2017-07-08,02:08:00,0
2017-07-08,02:08:30,0
2017-07-08,02:09:00,0
2017-07-08,02:09:30,0
2017-07-08,02:10:00,0
2017-07-08,02:10:30,0
2017-07-08,02:11:00,0
2017-07-08,02:11:30,0
2017-07-08,02:12:00,0
2017-07-08,02:12:30,0
2017-07-08,02:13:00,0
2017-07-08,02:13:30,0
2017-07-08,02:14:00,0
2017-07-08,02:14:30,0
2017-07-08,02:15:00,0
2017-07-08,02:15:30,0
2017-07-08,02:16:00,0
2017-07-08,02:16:30,0
2017-07-08,02:17:00,0
2017-07-08,02:17:30,0
2017-07-08,02:18:00,0
2017-07-08,02:18:30,0
2017-07-08,02:19:00,0
2017-07-08,02:19:30,0
2017-07-08,02:20:00,0
2017-07-08,02:20:30,0
2017-07-08,02:21:00,0
2017-07-08,02:21:30,0
2017-07-08,02:22:00,0
2017-07-08,02:22:30,0
2017-07-08,02:23:00,0
2017-07-08,02:23:30,0
2017-07-08,02:24:00,0
2017-07-08,02:24:30,0
2017-07-08,02:25:00,0
2017-07-08,02:25:30,0
2017-07-08,02:26:00,0
2017-07-08,02:26:30,0
2017-07-08,02:27:00,0
2017-07-08,02:27:30,0
2017-07-08,02:28:00,0
2017-07-08,02:28:30,0
2017-07-08,02:29:00,0
2017-07-08,02:29:30,0
2017-07-08,02:30:00,0
2017-07-08,02:30:30,0
2017-07-08,02:31:00,0
2017-07-08,02:31:30,0
2017-07-08,02:32:00,0
2017-07-08,02:32:30,0
2017-07-08,02:33:00,0
2017-07-08,02:33:30,0
2017-07-08,02:34:00,0
2017-07-08,02:34:30,0
2017-07-08,02:35:00,0
2017-07-08,02:35:30,0
2017-07-08,02:36:00,0
2017-07-08,02:36:30,0
2017-07-08,02:37:00,0
2017-07-08,02:37:30,0
2017-07-08,02:38:00,0
2017-07-08,02:38:30,0
2017-07-08,02:39:00,0
2017-07-08,02:39:30,0
2017-07-08,02:40:00,0
2017-07-08,02:40:30,0
2017-07-08,02:41:00,0
2017-07-08,02:41:30,0
2017-07-08,02:42:00,0
2017-07-08,02:42:30,0
2017-07-08,02:43:00,0
2017-07-08,02:43:30,0
2017-07-08,02:44:00,0
2017-07-08,02:44:30,0
2017-07-08,02:45:00,0
2017-07-08,02:45:30,61
2017-07-08,02:46:00,150
2017-07-08,02:46:30,45
2017-07-08,02:47:00,0
2017-07-08,02:47:30,0
2017-07-08,02:48:00,0
2017-07-08,02:48:30,0
2017-07-08,02:49:00,0
2017-07-08,02:49:30,0
2017-07-08,02:50:00,0
2017-07-08,02:50:30,0
2017-07-08,02:51:00,0
2017-07-08,02:51:30,0
2017-07-08,02:52:00,0
2017-07-08,02:52:30,0
2017-07-08,02:53:00,0
2017-07-08,02:53:30,0
2017-07-08,02:54:00,0
2017-07-08,02:54:30,0
2017-07-08,02:55:00,0
2017-07-08,02:55:30,0
2017-07-08,02:56:00,0
2017-07-08,02:56:30,0
2017-07-08,02:57:00,0
2017-07-08,02:57:30,0
2017-07-08,02:58:00,0
2017-07-08,02:58:30,0
2017-07-08,02:59:00,0
2017-07-08,02:59:30,0
2017-07-08,03:00:00,118
2017-07-08,03:00:30,4
2017-07-08,03:01:00,53
2017-07-08,03:01:30,0
2017-07-08,03:02:00,0
2017-07-08,03:02:30,112
2017-07-08,03:03:00,0
2017-07-08,03:03:30,0
2017-07-08,03:04:00,0
2017-07-08,03:04:30,0
2017-07-08,03:05:00,0
2017-07-08,03:05:30,0
2017-07-08,03:06:00,0
2017-07-08,03:06:30,0
2017-07-08,03:07:00,52
2017-07-08,03:07:30,5
2017-07-08,03:08:00,204
2017-07-08,03:08:30,0
2017-07-08,03:09:00,0
2017-07-08,03:09:30,0
2017-07-08,03:10:00,0
2017-07-08,03:10:30,0
2017-07-08,03:11:00,0
2017-07-08,03:11:30,0
2017-07-08,03:12:00,0
2017-07-08,03:12:30,0
2017-07-08,03:13:00,0
2017-07-08,03:13:30,0
2017-07-08,03:14:00,0
2017-07-08,03:14:30,0
2017-07-08,03:15:00,0
2017-07-08,03:15:30,0
2017-07-08,03:16:00,0
2017-07-08,03:16:30,0
2017-07-08,03:17:00,0
2017-07-08,03:17:30,0
2017-07-08,03:18:00,0
2017-07-08,03:18:30,0
2017-07-08,03:19:00,0
2017-07-08,03:19:30,0
2017-07-08,03:20:00,0
2017-07-08,03:20:30,0
2017-07-08,03:21:00,0
2017-07-08,03:21:30,75
2017-07-08,03:22:00,38
2017-07-08,03:22:30,82
2017-07-08,03:23:00,79
2017-07-08,03:23:30,118
2017-07-08,03:24:00,173
2017-07-08,03:24:30,244
2017-07-08,03:25:00,309
2017-07-08,03:25:30,0
2017-07-08,03:26:00,199
2017-07-08,03:26:30,576
2017-07-08,03:27:00,254
2017-07-08,03:27:30,249
2017-07-08,03:28:00,464
2017-07-08,03:28:30,0
2017-07-08,03:29:00,0
2017-07-08,03:29:30,0
2017-07-08,03:30:00,0
2017-07-08,03:30:30,0
2017-07-08,03:31:00,0
2017-07-08,03:31:30,0
2017-07-08,03:32:00,0
2017-07-08,03:32:30,0
2017-07-08,03:33:00,0
2017-07-08,03:33:30,0
2017-07-08,03:34:00,0
2017-07-08,03:34:30,0
2017-07-08,03:35:00,16
2017-07-08,03:35:30,0
2017-07-08,03:36:00,0
2017-07-08,03:36:30,0
2017-07-08,03:37:00,0
2017-07-08,03:37:30,0
2017-07-08,03:38:00,0
2017-07-08,03:38:30,0
2017-07-08,03:39:00,127
2017-07-08,03:39:30,13
2017-07-08,03:40:00,0
2017-07-08,03:40:30,0
2017-07-08,03:41:00,44
2017-07-08,03:41:30,0
2017-07-08,03:42:00,0
2017-07-08,03:42:30,0
2017-07-08,03:43:00,0
2017-07-08,03:43:30,0
2017-07-08,03:44:00,163
2017-07-08,03:44:30,79
2017-07-08,03:45:00,126
2017-07-08,03:45:30,46
2017-07-08,03:46:00,0
2017-07-08,03:46:30,0
2017-07-08,03:47:00,0
2017-07-08,03:47:30,0
2017-07-08,03:48:00,0
2017-07-08,03:48:30,0
2017-07-08,03:49:00,0
2017-07-08,03:49:30,0
2017-07-08,03:50:00,0
2017-07-08,03:50:30,0
2017-07-08,03:51:00,0
2017-07-08,03:51:30,0
2017-07-08,03:52:00,0
2017-07-08,03:52:30,0
2017-07-08,03:53:00,0
2017-07-08,03:53:30,0
2017-07-08,03:54:00,0
2017-07-08,03:54:30,0
2017-07-08,03:55:00,0
2017-07-08,03:55:30,0
2017-07-08,03:56:00,0
2017-07-08,03:56:30,0
2017-07-08,03:57:00,0
2017-07-08,03:57:30,0
2017-07-08,03:58:00,0
2017-07-08,03:58:30,0
2017-07-08,03:59:00,0
2017-07-08,03:59:30,0
2017-07-08,04:00:00,0
2017-07-08,04:00:30,0
2017-07-08,04:01:00,0
2017-07-08,04:01:30,0
2017-07-08,04:02:00,0
2017-07-08,04:02:30,0
2017-07-08,04:03:00,0
2017-07-08,04:03:30,0
2017-07-08,04:04:00,0
2017-07-08,04:04:30,0
2017-07-08,04:05:00,0
2017-07-08,04:05:30,0
2017-07-08,04:06:00,0
2017-07-08,04:06:30,0
2017-07-08,04:07:00,0
2017-07-08,04:07:30,0
2017-07-08,04:08:00,0
2017-07-08,04:08:30,0
2017-07-08,04:09:00,0
2017-07-08,04:09:30,0
2017-07-08,04:10:00,0
2017-07-08,04:10:30,0
2017-07-08,04:11:00,0
2017-07-08,04:11:30,0
2017-07-08,04:12:00,0
2017-07-08,04:12:30,0
2017-07-08,04:13:00,0
2017-07-08,04:13:30,0
2017-07-08,04:14:00,0
2017-07-08,04:14:30,0
2017-07-08,04:15:00,0
2017-07-08,04:15:30,0
2017-07-08,04:16:00,0
2017-07-08,04:16:30,0
2017-07-08,04:17:00,0
2017-07-08,04:17:30,0
2017-07-08,04:18:00,0
2017-07-08,04:18:30,0
2017-07-08,04:19:00,170
2017-07-08,04:19:30,37
2017-07-08,04:20:00,0
2017-07-08,04:20:30,0
2017-07-08,04:21:00,0
2017-07-08,04:21:30,0
2017-07-08,04:22:00,0
2017-07-08,04:22:30,0
2017-07-08,04:23:00,0
2017-07-08,04:23:30,0
2017-07-08,04:24:00,0
2017-07-08,04:24:30,0
2017-07-08,04:25:00,0
2017-07-08,04:25:30,0
2017-07-08,04:26:00,0
2017-07-08,04:26:30,0
2017-07-08,04:27:00,0
2017-07-08,04:27:30,0
2017-07-08,04:28:00,66
2017-07-08,04:28:30,0
2017-07-08,04:29:00,0
2017-07-08,04:29:30,0
2017-07-08,04:30:00,9
2017-07-08,04:30:30,0
2017-07-08,04:31:00,0
2017-07-08,04:31:30,0
2017-07-08,04:32:00,0
2017-07-08,04:32:30,0
2017-07-08,04:33:00,0
2017-07-08,04:33:30,0
2017-07-08,04:34:00,0
2017-07-08,04:34:30,0
2017-07-08,04:35:00,0
2017-07-08,04:35:30,0
2017-07-08,04:36:00,0
2017-07-08,04:36:30,0
2017-07-08,04:37:00,0
2017-07-08,04:37:30,0
2017-07-08,04:38:00,0
2017-07-08,04:38:30,0
2017-07-08,04:39:00,0
2017-07-08,04:39:30,0
2017-07-08,04:40:00,0
2017-07-08,04:40:30,0
2017-07-08,04:41:00,0
2017-07-08,04:41:30,0
2017-07-08,04:42:00,0
2017-07-08,04:42:30,0
2017-07-08,04:43:00,0
2017-07-08,04:43:30,0
2017-07-08,04:44:00,0
2017-07-08,04:44:30,0
2017-07-08,04:45:00,0
2017-07-08,04:45:30,0
2017-07-08,04:46:00,0
2017-07-08,04:46:30,0
2017-07-08,04:47:00,0
2017-07-08,04:47:30,0
2017-07-08,04:48:00,0
2017-07-08,04:48:30,0
2017-07-08,04:49:00,0
2017-07-08,04:49:30,0
2017-07-08,04:50:00,0
2017-07-08,04:50:30,0
2017-07-08,04:51:00,0
2017-07-08,04:51:30,0
2017-07-08,04:52:00,0
2017-07-08,04:52:30,0
2017-07-08,04:53:00,0
2017-07-08,04:53:30,49
2017-07-08,04:54:00,156
2017-07-08,04:54:30,160
2017-07-08,04:55:00,227
2017-07-08,04:55:30,25
2017-07-08,04:56:00,0
2017-07-08,04:56:30,0
2017-07-08,04:57:00,0
2017-07-08,04:57:30,0
2017-07-08,04:58:00,0
2017-07-08,04:58:30,0
2017-07-08,04:59:00,0
2017-07-08,04:59:30,298
2017-07-08,05:00:00,110
2017-07-08,05:00:30,0
2017-07-08,05:01:00,0
2017-07-08,05:01:30,0
2017-07-08,05:02:00,0
2017-07-08,05:02:30,0
2017-07-08,05:03:00,0
2017-07-08,05:03:30,425
2017-07-08,05:04:00,316
2017-07-08,05:04:30,0
2017-07-08,05:05:00,0
2017-07-08,05:05:30,0
2017-07-08,05:06:00,0
2017-07-08,05:06:30,0
2017-07-08,05:07:00,0
2017-07-08,05:07:30,0
2017-07-08,05:08:00,0
2017-07-08,05:08:30,91
2017-07-08,05:09:00,0
2017-07-08,05:09:30,0
2017-07-08,05:10:00,0
2017-07-08,05:10:30,206
2017-07-08,05:11:00,80
2017-07-08,05:11:30,65
2017-07-08,05:12:00,0
2017-07-08,05:12:30,0
2017-07-08,05:13:00,0
2017-07-08,05:13:30,0
2017-07-08,05:14:00,0
2017-07-08,05:14:30,74
2017-07-08,05:15:00,138
2017-07-08,05:15:30,18
2017-07-08,05:16:00,0
2017-07-08,05:16:30,44
2017-07-08,05:17:00,0
2017-07-08,05:17:30,13
2017-07-08,05:18:00,30
2017-07-08,05:18:30,129
2017-07-08,05:19:00,35
2017-07-08,05:19:30,0
2017-07-08,05:20:00,0
2017-07-08,05:20:30,0
2017-07-08,05:21:00,0
2017-07-08,05:21:30,0
2017-07-08,05:22:00,0
2017-07-08,05:22:30,0
2017-07-08,05:23:00,0
2017-07-08,05:23:30,0
2017-07-08,05:24:00,0
2017-07-08,05:24:30,0
2017-07-08,05:25:00,0
2017-07-08,05:25:30,0
2017-07-08,05:26:00,0
2017-07-08,05:26:30,0
2017-07-08,05:27:00,0
2017-07-08,05:27:30,0
2017-07-08,05:28:00,0
2017-07-08,05:28:30,0
2017-07-08,05:29:00,0
2017-07-08,05:29:30,0
2017-07-08,05:30:00,0
2017-07-08,05:30:30,0
2017-07-08,05:31:00,0
2017-07-08,05:31:30,0
2017-07-08,05:32:00,0
2017-07-08,05:32:30,0
2017-07-08,05:33:00,0
2017-07-08,05:33:30,0
2017-07-08,05:34:00,0
2017-07-08,05:34:30,0
2017-07-08,05:35:00,0
2017-07-08,05:35:30,0
2017-07-08,05:36:00,0
2017-07-08,05:36:30,0
2017-07-08,05:37:00,0
2017-07-08,05:37:30,0
2017-07-08,05:38:00,0
2017-07-08,05:38:30,0
2017-07-08,05:39:00,0
2017-07-08,05:39:30,0
2017-07-08,05:40:00,0
2017-07-08,05:40:30,0
2017-07-08,05:41:00,0
2017-07-08,05:41:30,0
2017-07-08,05:42:00,0
2017-07-08,05:42:30,0
2017-07-08,05:43:00,0
2017-07-08,05:43:30,0
2017-07-08,05:44:00,0
2017-07-08,05:44:30,0
2017-07-08,05:45:00,0
2017-07-08,05:45:30,0
2017-07-08,05:46:00,0
2017-07-08,05:46:30,0
2017-07-08,05:47:00,0
2017-07-08,05:47:30,221
2017-07-08,05:48:00,28
2017-07-08,05:48:30,180
2017-07-08,05:49:00,0
2017-07-08,05:49:30,0
2017-07-08,05:50:00,0
2017-07-08,05:50:30,0
2017-07-08,05:51:00,0
2017-07-08,05:51:30,0
2017-07-08,05:52:00,48
2017-07-08,05:52:30,0
2017-07-08,05:53:00,0
2017-07-08,05:53:30,0
2017-07-08,05:54:00,0
2017-07-08,05:54:30,271
2017-07-08,05:55:00,0
2017-07-08,05:55:30,0
2017-07-08,05:56:00,0
2017-07-08,05:56:30,0
2017-07-08,05:57:00,0
2017-07-08,05:57:30,0
2017-07-08,05:58:00,0
2017-07-08,05:58:30,0
2017-07-08,05:59:00,0
2017-07-08,05:59:30,0
2017-07-08,06:00:00,0
2017-07-08,06:00:30,0
2017-07-08,06:01:00,0
2017-07-08,06:01:30,0
2017-07-08,06:02:00,0
2017-07-08,06:02:30,0
2017-07-08,06:03:00,0
2017-07-08,06:03:30,0
2017-07-08,06:04:00,0
2017-07-08,06:04:30,0
2017-07-08,06:05:00,0
2017-07-08,06:05:30,0
2017-07-08,06:06:00,0
2017-07-08,06:06:30,0
2017-07-08,06:07:00,0
2017-07-08,06:07:30,0
2017-07-08,06:08:00,0
2017-07-08,06:08:30,0
2017-07-08,06:09:00,0
2017-07-08,06:09:30,0
2017-07-08,06:10:00,0
2017-07-08,06:10:30,0
2017-07-08,06:11:00,0
2017-07-08,06:11:30,0
2017-07-08,06:12:00,0
2017-07-08,06:12:30,0
2017-07-08,06:13:00,0
2017-07-08,06:13:30,0
2017-07-08,06:14:00,0
2017-07-08,06:14:30,0
2017-07-08,06:15:00,4
2017-07-08,06:15:30,0
2017-07-08,06:16:00,0
2017-07-08,06:16:30,0
2017-07-08,06:17:00,0
2017-07-08,06:17:30,0
2017-07-08,06:18:00,0
2017-07-08,06:18:30,0
2017-07-08,06:19:00,0
2017-07-08,06:19:30,72
2017-07-08,06:20:00,0
2017-07-08,06:20:30,0
2017-07-08,06:21:00,0
2017-07-08,06:21:30,0
2017-07-08,06:22:00,0
2017-07-08,06:22:30,0
2017-07-08,06:23:00,0
2017-07-08,06:23:30,0
2017-07-08,06:24:00,0
2017-07-08,06:24:30,0
2017-07-08,06:25:00,0
2017-07-08,06:25:30,0
2017-07-08,06:26:00,0
2017-07-08,06:26:30,0
2017-07-08,06:27:00,0
2017-07-08,06:27:30,0
2017-07-08,06:28:00,0
2017-07-08,06:28:30,0
2017-07-08,06:29:00,0
2017-07-08,06:29:30,0
2017-07-08,06:30:00,0
2017-07-08,06:30:30,0
2017-07-08,06:31:00,0
2017-07-08,06:31:30,0
2017-07-08,06:32:00,0
2017-07-08,06:32:30,0
2017-07-08,06:33:00,0
2017-07-08,06:33:30,59
2017-07-08,06:34:00,0
2017-07-08,06:34:30,0
2017-07-08,06:35:00,0
2017-07-08,06:35:30,0
2017-07-08,06:36:00,0
2017-07-08,06:36:30,0
2017-07-08,06:37:00,0
2017-07-08,06:37:30,0
2017-07-08,06:38:00,0
2017-07-08,06:38:30,0
2017-07-08,06:39:00,0
2017-07-08,06:39:30,0
2017-07-08,06:40:00,0
2017-07-08,06:40:30,0
2017-07-08,06:41:00,0
2017-07-08,06:41:30,0
2017-07-08,06:42:00,0
2017-07-08,06:42:30,0
2017-07-08,06:43:00,0
2017-07-08,06:43:30,0
2017-07-08,06:44:00,0
2017-07-08,06:44:30,0
2017-07-08,06:45:00,0
2017-07-08,06:45:30,0
2017-07-08,06:46:00,0
2017-07-08,06:46:30,0
2017-07-08,06:47:00,0
2017-07-08,06:47:30,0
2017-07-08,06:48:00,0
2017-07-08,06:48:30,0
2017-07-08,06:49:00,0
2017-07-08,06:49:30,0
2017-07-08,06:50:00,0
2017-07-08,06:50:30,0
2017-07-08,06:51:00,0
2017-07-08,06:51:30,0
2017-07-08,06:52:00,0
2017-07-08,06:52:30,0
2017-07-08,06:53:00,0
2017-07-08,06:53:30,0
2017-07-08,06:54:00,0
2017-07-08,06:54:30,0
2017-07-08,06:55:00,0
2017-07-08,06:55:30,0
2017-07-08,06:56:00,0
2017-07-08,06:56:30,0
2017-07-08,06:57:00,0
2017-07-08,06:57:30,0
2017-07-08,06:58:00,0
2017-07-08,06:58:30,0
2017-07-08,06:59:00,0
2017-07-08,06:59:30,0
2017-07-08,07:00:00,0
2017-07-08,07:00:30,0
2017-07-08,07:01:00,0
2017-07-08,07:01:30,0
2017-07-08,07:02:00,0
2017-07-08,07:02:30,0
2017-07-08,07:03:00,0
2017-07-08,07:03:30,0
2017-07-08,07:04:00,0
2017-07-08,07:04:30,0
2017-07-08,07:05:00,0
2017-07-08,07:05:30,0
2017-07-08,07:06:00,0
2017-07-08,07:06:30,0
2017-07-08,07:07:00,0
2017-07-08,07:07:30,0
2017-07-08,07:08:00,0
2017-07-08,07:08:30,0
2017-07-08,07:09:00,0
2017-07-08,07:09:30,0
2017-07-08,07:10:00,0
2017-07-08,07:10:30,0
2017-07-08,07:11:00,0
2017-07-08,07:11:30,0
2017-07-08,07:12:00,0
2017-07-08,07:12:30,0
2017-07-08,07:13:00,150
2017-07-08,07:13:30,0
2017-07-08,07:14:00,0
2017-07-08,07:14:30,0
2017-07-08,07:15:00,0
2017-07-08,07:15:30,6
